endTime,artistName,trackName,msPlayed,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2020-06-03 17:39,Nine Inch Nails,A Warm Place,840,5NCX1f3TdiQCuxCLIORAe7,0.248,0.106,0,-28.801,0,0.0342,0.775,0.832,0.108,0.094,139.492,202867,4
2020-06-03 17:41,Stereo Total,AUA,124826,2CzKhQo22enUh5SvRlTSAS,0.393,0.934,9,-6.661,1,0.0808,0.00266,0.491,0.259,0.31,146.973,124827,4
2020-06-03 17:42,Joan Baez,A Hard Rain's A-Gonna Fall,61133,3KQRvCKd6elig016BuK6Zp,0.386,0.146,10,-17.023,1,0.0352,0.846,0,0.0835,0.331,168.464,459133,3
2020-06-03 17:43,Turner Cody,Corner Of My Room,850,6RzG5kuIp20L0UGPmiZMPF,0.636,0.768,9,-7.706,1,0.0566,0.319,3.81e-05,0.103,0.72,132.61,148440,4
2020-06-03 17:43,Tears For Fears,Everybody Wants To Rule The World,1610,4RvWPyQ5RL0ao9LPZeSouE,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,4
2020-06-03 17:43,The Replacements,"Nowhere Man - Live at Maxwell's, Hoboken, NJ, 2/4/86",1650,45i90vD79Lau26UlzmxV0g,0.317,0.883,7,-4.279,1,0.0368,0.000874,0,0.876,0.526,137.518,141747,4
2020-06-03 17:43,The Shins,Sleeping Lessons,1850,3Bz3lj6E9VFBk1Wj1hC8vw,0.51,0.498,4,-8.993,1,0.0347,0.167,0.00498,0.13,0.167,115.011,237726,4
2020-06-03 17:43,The White Stripes,Little Room,9110,1ltf1XEP18QMCMRRQtFbAl,0.443,0.739,2,-3.802,1,0.0445,0.00925,0,0.0692,0.709,173.447,50373,4
2020-06-03 17:43,Tom Waits,Clap Hands,5130,5TeoCsHbzWo9UgMW3rv7JL,0.784,0.401,7,-15.166,1,0.0407,0.6,0.0929,0.0935,0.795,142.794,226667,4
2020-06-03 17:43,Andrew Bird,Tables and Chairs,940,77oN52yLWiXPJnSY50idJ0,0.531,0.522,2,-9.298,1,0.033,0.655,0.0179,0.126,0.294,140.031,284213,4
2020-06-03 17:43,UNKLE,Rabbit In Your Headlights,1790,2ovq5SIJ7zRgtLDR0zBHj7,0.265,0.588,9,-9.036,1,0.05,0.0762,0.0113,0.128,0.171,112.396,376160,3
2020-06-03 17:43,David Bowie,Five Years - 2012 Remaster,1340,1JIzFhI9Lt5FyslawmHCBi,0.46,0.326,7,-10.699,1,0.0417,0.142,1.01e-05,0.0449,0.321,152.531,283753,3
2020-06-03 17:45,Turner Cody,Corner Of My Room,120630,6RzG5kuIp20L0UGPmiZMPF,0.636,0.768,9,-7.706,1,0.0566,0.319,3.81e-05,0.103,0.72,132.61,148440,4
2020-06-04 17:01,Binaural Landscapes,Angel Gamma Choir,226507,3ecLObZD4KDhSTokl9HGOS,0.079,0.0202,10,-33.327,0,0.0525,0.837,0.715,0.0972,0.159,79.664,226508,3
2020-06-04 17:04,Floating,Gamma Colours,203171,3CkSw7Bh0TEgCfCmkrHpMR,0.146,0.00692,3,-33.808,1,0.0429,0.968,0.45,0.111,0.0272,138.476,203172,3
2020-06-04 17:07,Am Steg,Binaural Gamma Sinus 131Hz - 171Hz,162302,6BPBWr22soFpPGQC2AJjqX,0.155,0.0964,0,-24.57,1,0.0342,0.922,0.813,0.109,0.0778,106.351,162303,4
2020-06-04 17:11,Alm Bark,Aarshedh,233629,5Y6o3Nq4bKwMovfImGrgpP,0.0849,0.118,0,-23.072,1,0.0559,0.993,0.993,0.108,0.0338,84.466,233629,5
2020-06-04 17:16,Naturalis,The Process (Beta Waves),166400,1cJ3wyU5cwNv2CjZWK75uM,0.163,0.057,7,-29.378,1,0.0508,0.289,0.871,0.111,0.035,72.442,166400,4
2020-06-04 17:19,Subtracters,Sinus 100 Hz - L 114 Hz - R Drone,204039,7vHODRL4ZfNcnU6YJjMdT7,0.267,0.0222,4,-30.942,1,0.0877,0.995,0.918,0.106,0.0316,65.044,204040,4
2020-06-04 17:21,Binaural Beats Sleep,Binaural Beats (Gamma Waves),119405,0OuwjKdHaMMcWVKgteV0uM,0.132,0.000515,0,-43.001,1,0.0593,0.969,0.561,0.109,0.0323,77.46,119406,3
2020-06-04 17:24,Brainstate,Binaural Gamma Sinus 90 Hz - L 190 Hz - R,194734,4LT51chp62pm3MNGp7mhFD,0.189,0.0628,7,-21.752,1,0.0544,0.936,0.935,0.102,0.153,73.503,194735,3
2020-06-04 17:28,Kensa Mitchell,Bûche Creuse,218092,2X6yLNxl3XsH0YZRQ4B1w2,0.191,0.108,6,-25.134,1,0.0583,0.82,0.896,0.112,0.0351,136.391,218092,3
2020-06-04 17:32,Higher Highs,Abeseed,216331,1kaogg2CPZHgT4yafdj205,0.111,0.0301,5,-26.23,1,0.093,0.765,0.898,0.111,0.0755,68.069,216332,4
2020-06-04 17:35,The Entrainment,Binaural Beta Sinus Drone IIII,214908,57QUuHrWZz08HialRptMC4,0.169,0.00703,3,-33.925,1,0.0594,0.979,0.322,0.118,0.0269,136.396,214908,5
2020-06-04 17:39,Vorssenn,Binaural Alpha Sinus 100 Hz - 108 Hz,206608,4m9mcrSgs6uJk8ddws1Yz7,0.163,0.0295,0,-29.83,0,0.0515,0.868,0.424,0.109,0.0523,70.496,206608,3
2020-06-04 17:42,The Entrainment,Binaural Beta Sinus Drone II,212000,57QUuHrWZz08HialRptMC4,0.169,0.00703,3,-33.925,1,0.0594,0.979,0.322,0.118,0.0269,136.396,214908,5
2020-06-04 17:46,Synchrophonic,Creature,220368,6Vd4pngwOAsq3mDsiW3fKC,0.271,0.00377,3,-38.675,1,0.05,0.933,0.973,0.106,0.0349,69.091,220368,4
2020-06-04 17:49,Masters of Binaurality,Gamma Freq Pads,220605,1yOlQ6v0E3Jgo9iY0dtMyQ,0.205,0.121,10,-16.988,0,0.0489,0.713,0.939,0.11,0.0283,71.895,220606,3
2020-06-04 17:53,XLD Library,Gamma 120 Hz - L 170 Hz - R,214510,4AVTXON0uHQZFvtzrAEo4K,0.158,0.039,0,-26.082,1,0.0616,0.892,0.54,0.107,0.0324,136.888,214511,4
2020-06-04 17:57,Ambient Chronicity,Beta Focus,210000,7xqiZcg3SXvD0FB07Bi4dU,0.0741,0.015,9,-27.351,0,0.0476,0.993,0.987,0.109,0.0362,80.028,210000,4
2020-06-04 17:59,XLD Library,Gamma 200 Hz - L 250 Hz - R,164661,3TFbIkQPYihgiDl4CkFdBC,0.172,0.0379,0,-34.829,1,0.051,0.982,0.892,0.111,0.0244,67.265,208298,4
2020-06-04 19:09,Miles Davis,"Pharaoh's Dance (feat. John McLaughlin, Chick Corea, Wayne Shorter & Bennie Maupin)",1204067,7eEp1mm5xRfPMpilLFUKwX,0.446,0.52,0,-10.279,1,0.0404,0.491,0.381,0.156,0.33,84.601,1204067,4
2020-06-04 19:36,Miles Davis,"Bitches Brew (feat. John McLaughlin, Wayne Shorter, Chick Corea & Joe Zawinul)",1619373,15tLhnzO4o8fMOEjdZGfII,0.351,0.514,10,-9.092,0,0.0349,0.521,0.277,0.1,0.172,99.133,1619373,4
2020-06-04 19:54,Miles Davis,Spanish Key,1052200,2W195plKmSrcoXops3ZjxN,0.448,0.77,2,-8.46,0,0.0423,0.11,0.275,0.165,0.415,111.389,1052200,4
2020-06-04 19:58,Miles Davis,John McLaughlin,262707,2bGs2tuqoThglpGFBWmXoz,0.331,0.675,7,-9.773,0,0.0328,0.426,0.0183,0.129,0.432,111.845,262707,4
2020-06-04 20:12,Miles Davis,Miles Runs the Voodoo Down,841333,0n8sBhOtUb6pDFKjpxfakj,0.527,0.522,10,-9.922,1,0.0336,0.259,0.396,0.0959,0.605,118.811,841333,4
2020-06-04 20:23,Miles Davis,Sanctuary,656427,1NC8eNwaKmJs8IvSBQEU38,0.252,0.307,7,-9.268,0,0.0352,0.538,0.581,0.369,0.0796,135.95,656427,4
2020-06-04 20:35,Miles Davis,Feio,709160,7DpXEh9OAJ90AxIiBMr6Gt,0.368,0.231,7,-14.015,0,0.0399,0.545,0.336,0.304,0.0758,124.239,709160,4
