endTime,artistName,trackName,msPlayed,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2020-06-17 09:44,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-17 09:48,Daniel Caesar,Get You (feat. Kali Uchis),278179,7zFXmv6vqI4qOt4yGf3jYZ,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180,4
2020-06-17 09:51,Yoandri,It'll Be Ok,154000,2YO6ZDPdQFkrOa6YYceEN4,0.45,0.439,2,-9.735,1,0.0484,0.678,3.62e-05,0.148,0.224,133.448,154000,4
2020-06-17 09:55,Daniel Caesar,Blessed,241370,0KyzXQhY2yzcb1FYCHkZc2,0.448,0.263,11,-11.98,1,0.0373,0.824,1.91e-06,0.106,0.451,109.889,241371,1
2020-06-17 10:01,alayna,High Off You,233760,0Tac3CLKtrgDgoNipYyZaw,0.385,0.272,7,-9.971,1,0.0591,0.807,2.08e-05,0.106,0.274,126.068,233760,3
2020-06-17 10:04,Billie Eilish,Ocean Eyes - Blackbear Remix,195306,4JuZQeSRYJfLCqBgBIxxrR,0.661,0.419,4,-9.807,0,0.0404,0.114,1.19e-05,0.0848,0.145,144.98,195307,4
2020-06-17 10:08,Bruno Major,Easily,210240,2k9N4caeCIJLOWwWwssrEM,0.772,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.902,210240,3
2020-06-17 10:10,Chelsea Cutler,Lucky,148973,0AnZrWo2TuUX5BnFjsoy3N,0.774,0.253,2,-9.61,1,0.0491,0.334,1.36e-06,0.221,0.606,92.122,148973,4
2020-06-17 10:15,Daniel Caesar,SUPERPOSITION,263794,45PxuJqJBnPXZKLxoo9Apj,0.589,0.279,4,-11.209,1,0.0408,0.911,0.000128,0.087,0.333,115.656,263795,4
2020-06-17 10:19,Mree,When You Come Home,271586,04sdCiUqAIZwUuAQiEnhjR,0.346,0.116,0,-14.189,1,0.0377,0.98,0.000787,0.0917,0.102,64.062,271587,4
